1322855,nan,9,31
28250,1047.3870580689493,0.0006200000000003314,15,12
22967,-117.71564308915572,-0.0016899999999999693,15,13
47199,-929.6714149797936,-0.003499999999999659,15,14
50271,0.0,0.0016899999999999693,15,15
42975,-1240.494522591895,0.00887999999999991,15,16
32624,1860.3420255276503,0.0029999999999997585,15,17
16368,384.1717514578846,-0.004240000000000421,15,18
6044,-384.1717514578846,-0.0056200000000004025,15,19
70085,619.5813025815511,-0.00799999999999983,15,20
93052,0.0,-0.0023799999999994273,15,21
69023,619.3153307769705,-0.0037599999999997635,15,22
67117,0.0,-0.005000000000000071,15,23
30296,-1852.5443428218935,0.0029799999999998053,15,24
51624,613.6477094633719,0.0049899999999997394,15,25
56144,1238.8966333585217,0.0019999999999999575,15,26
53681,1237.83365885366,-0.006990000000000052,15,27
50023,377.32799953626994,-0.015200000000000102,15,28
74157,-383.51452669793673,-0.010589999999999834,15,29
51025,-1231.647131691993,9.999999999976696e-06,15,30
71614,-613.1208612885075,0.008590000000000231,15,31
59663,613.1208612885075,0.008200000000000074,15,32
100386,-1238.8966333585217,0.007979999999999876,15,33
41145,619.5813025815511,0.0030100000000000907,15,34
93807,-1239.4288055173065,0.0050200000000000244,15,35
91301,-620.1139321300175,0.008999999999999985,15,36
83264,620.1139321300175,0.005000000000000071,15,37
113895,1858.7441362942768,-0.0020000000000003127,15,38
71426,0.0,-0.010000000000000142,15,39
38307,-1238.8966333585217,-0.007000000000000029,15,40
46022,0.0,-3.552713678800501e-16,15,41
48854,0.0,0.005999999999999873,15,42
86485,-619.8475029357553,0.006000000000000227,15,43
55320,929.6714149797936,3.552713678800501e-16,15,44
123912,1195.2965973698326,-0.005359999999999943,15,45
73693,971.6097827983106,-0.011430000000000008,15,46
46513,0.0,-0.013500000000000158,15,47
64888,309.2925386249945,-0.009569999999999725,15,48
210845,1545.468857902854,-0.009639999999999916,15,49
218417,-1854.7613965278488,-0.0030000000000001137,15,50
39889,618.5187837033368,-0.0014999999999997017,15,51
102410,-927.8776443055747,0.003999999999999915,15,52
128885,927.8776443055747,0.004500000000000526,15,53
154540,618.2537231484986,-0.003999999999999915,15,54
139777,-1236.7725068518353,-0.0005000000000002558,15,55
152079,-618.7840716300741,0.0020000000000003127,15,56
126326,1237.302855333411,0.0030000000000001137,15,57
151736,-927.8776443055747,0.003999999999999915,15,58
249715,309.35886060223794,-0.0005000000000002558,15,59
511337,3089.9455823290014,-0.011000000000000655,16,0
898242,-4978.067318359258,0.002599999999999625,9,31
231133,-2448.9505817095746,0.016050000000000255,9,32
261459,3718.288246109758,0.014000000000000413,9,33
181090,-3724.493399415607,0.021970000000000312,9,34
500847,-5589.257740213682,0.025910000000000013,9,35
425356,1245.3130172351835,0.028999999999999915,9,36
247708,1244.2390084626,0.02898999999999994,9,37
213930,-1244.2390084626,0.00998000000000019,9,38
235836,4350.1498762843485,-0.01799999999999997,9,39
127437,-1241.5620739485435,-0.015000000000000215,9,40
224769,0.0,-0.0110000000000003,9,41
110446,-621.1819432415666,-0.005999999999999873,9,42
140180,3103.238539782005,-0.0029999999999997585,9,43
85976,0.0,-0.011999999999999745,9,44
162617,0.0,-0.0129999999999999,9,45
220473,-6213.166540526061,0.009999999999999433,9,46
188542,-3116.6463641438822,0.03999999999999951,9,47
157545,1559.1647912129858,0.03999999999999986,9,48
116502,1557.4815729308966,0.022499999999999788,9,49
253580,-4052.954698288147,0.008000000000000186,9,50
143093,2183.7749409554517,0.0,9,51
128893,-1871.6046398585818,0.010000000000000142,9,52
147235,-2186.611934494209,0.018500000000000582,9,53
258567,-1789.2381175803607,0.018220000000000524,9,54
329009,1163.8826500997013,0.02135999999999996,9,55
176875,2805.7246578718778,0.0010199999999997544,9,56
212754,3747.027141294268,-0.025350000000000608,9,57
236083,1250.9969624243668,-0.039240000000000566,9,58
131395,-1250.9969624243668,-0.029020000000000226,9,59
156092,3768.3723566352965,-0.024139999999999873,10,0
366387,7877.9810080193965,-0.04160999999999966,10,1
338551,2604.132241289747,-0.06075999999999944,10,2
252681,-1844.622423267772,-0.05695999999999977,10,3
252306,3052.5278497668396,-0.03902999999999999,10,4
238450,-1207.9054264990673,-0.010399999999999566,10,5
216295,1848.424392369097,-0.00899000000000001,10,6
203032,-1232.0197511233032,-0.00901999999999994,10,7
245086,-1850.0045803557796,0.00691999999999986,10,8
231834,-3707.1413311604574,0.02099999999999973,10,9
115144,1236.7725068518353,0.026999999999999958,10,10
93248,-618.2537231484986,0.020000000000000285,10,11
123811,-2475.667773333967,0.01700000000000017,10,12
110471,1238.3649180005564,0.007000000000000384,10,13
124470,3091.269751150705,-0.0019999999999999575,10,14
74423,-1235.7131726687953,-0.009000000000000341,10,15
90828,-618.2537231484986,-0.010999999999999944,10,16
136703,-4335.210510981291,0.012999999999999547,10,17
189800,-1241.0280686898645,0.03200000000000003,10,18
147837,2474.7923467991486,0.021019999999999685,10,19
134596,-2164.4352323635376,0.01500999999999948,10,20
133799,2170.6323893200265,-0.0045000000000001705,10,21
186634,619.5813025815511,-0.01001000000000012,10,22
116513,619.3153307769705,-0.008519999999999684,10,23
51012,-2478.8580684242943,-0.005000000000000071,10,24
93724,4236.265323561916,-0.006679999999999709,10,25
79778,-2376.7225859145924,-0.0028399999999997763,10,26
62683,-2479.9233281092015,0.007000000000000384,10,27
118243,0.0,0.009840000000000161,10,28
146882,-3105.9108678217485,0.02967999999999975,10,29
117581,4346.4053904136435,0.008999999999999985,10,30
115640,-620.1139321300175,-0.00400000000000027,10,31
47668,3097.9076556478803,-0.01799999999999997,10,32
201808,2473.5454681579226,-0.03400000000000034,10,33
129174,617.724282992782,-0.026999999999999958,10,34
143520,617.4599028083705,-0.026999999999999958,10,35
106181,1234.1275696021726,-0.018000000000000328,10,36
68375,616.6681183392698,-0.012999999999999547,10,37
164153,-616.6681183392698,-0.008999999999999985,10,38
124653,1233.0727595850633,-0.00799999999999983,10,39
131499,1847.6353102352405,-0.0110000000000003,10,40
194011,1845.272100922557,-0.019000000000000128,10,41
88827,0.0,-0.021999999999999534,10,42
103715,-614.8284946618787,-0.0129999999999999,10,43
131525,1223.2507113862923,-0.0069800000000000756,10,44
87837,-1223.2507113862923,0.0010099999999994226,10,45
102481,614.8284946618787,0.0,10,46
218384,190.54364254778022,-0.0016299999999993986,10,47
218463,-3267.3096645030596,0.010670000000000002,10,48
117296,-616.141389202518,0.014999999999999859,10,49
86018,2462.988290726109,0.010309999999999776,10,50
60857,836.459069682327,-0.0010999999999999233,10,51
103101,1008.0266376313318,-0.017359999999999688,10,52
158951,1228.3483423098928,-0.021000000000000088,10,53
295572,0.0,-0.013640000000000187,10,54
155834,-1228.3483423098928,-0.005280000000000129,10,55
53333,0.0,0.0019999999999999575,10,56
61387,-1229.3950815438493,0.009999999999999787,10,57
43305,0.0,0.009999999999999787,10,58
83745,307.4469997548235,0.005000000000000071,10,59
54049,921.9480817890258,-0.0004999999999999006,11,0
64706,0.0,-0.005999999999999873,11,1
134448,1228.3483423098928,-0.009499999999999887,11,2
150915,0.0,-0.008999999999999985,11,3
85270,2220.654338212391,-0.013240000000000052,11,4
88717,-1606.8721375530615,-0.009620000000000318,11,5
61157,-926.9116992829396,1.999999999959812e-05,11,6
101597,-300.91394154130313,0.00613000000000028,11,7
49629,0.0,0.011240000000000805,11,8
46438,632.460706109228,0.002430000000000732,11,9
54693,-632.460706109228,-4.9999999999528205e-05,11,10
60848,614.0434401649131,-0.0020000000000003127,11,11
53862,-614.0434401649131,2.9999999999930083e-05,11,12
76262,-3074.1435899495073,0.012059999999999606,11,13
74565,1537.8906060155018,0.010999999999999588,11,14
53046,915.8037116314688,0.0065199999999997265,11,15
50113,-1223.2507113862923,0.002009999999999579,11,16
27842,0.0,-0.0035000000000000144,11,17
116044,1229.3950815438493,-0.001010000000000133,11,18
13810,-1229.3950815438493,0.001980000000000004,11,19
53162,-1230.4436062606783,0.003999999999999915,11,20
27260,-523.2564770478732,0.009700000000000132,11,21
20172,523.2564770478732,0.010849999999999938,11,22
74736,1230.4436062606783,0.0,11,23
43529,129.13572017847486,-0.007269999999999755,11,24
51963,-129.13572017847486,-0.00791000000000004,11,25
64382,1229.3950815438493,-0.00799999999999983,11,26
107276,0.0,-0.005790000000000007,11,27
32640,-614.5665868819706,-0.003579999999999828,11,28
28175,350.33503700976354,-0.0021399999999996313,11,29
134000,-965.1635316716422,0.004429999999999978,11,30
55434,-615.0906257698097,0.007000000000000029,11,31
29413,615.0906257698097,0.0045699999999996525,11,32
115118,1536.5802292786057,-0.0018599999999999286,11,33
29827,-307.18514773475647,-0.0074999999999999295,11,34
22098,614.3049021449798,-0.009999999999999787,11,35
54742,614.0434401649131,-0.00849999999999973,11,36
24747,0.0,-0.005000000000000071,11,37
134973,2453.5635860818415,-0.0129999999999999,11,38
101990,612.7394617019277,-0.01600000000000037,11,39
97128,612.4793303143861,-0.016999999999999817,11,40
115323,0.0,-0.013999999999999702,11,41
57477,0.0,-0.0049999999999997165,11,42
37101,-612.4793303143861,0.0,11,43
23530,612.4793303143861,0.0009999999999998012,11,44
121085,-1838.2186061627337,0.005999999999999517,11,45
135265,-2454.607212100335,0.016000000000000014,11,46
74893,-614.3049021449798,0.021000000000000088,11,47
81609,1228.3483423098928,0.016999999999999817,11,48
67915,-607.9017118976183,0.00697999999999972,11,49
14839,-6.141728267294866,-0.001010000000000133,11,50
68147,1841.346824167367,-0.006999999999999673,11,51
56979,613.2603879329679,-0.00899000000000001,11,52
170373,-1840.5637719354218,-0.005979999999999919,11,53
98003,-921.1631945751365,0.0029999999999997585,11,54
56215,-307.18514773475647,0.0125,11,55
64130,0.0,0.0120000000000001,11,56
69284,1842.1305429692225,-0.0015000000000004122,11,57
24194,0.0,-0.00800000000000054,11,58
38125,1226.781571276092,-0.013000000000000256,11,59
21780,-613.2603879329679,-0.009999999999999787,12,0
28345,0.0,-0.0029999999999994033,12,1
59042,-920.3796426282552,0.002000000000000668,12,2
33393,920.3796426282552,0.0035000000000003696,12,3
21351,-613.5211833431242,0.0019999999999996024,12,4
2864,306.79320495963225,0.0004999999999995453,12,5
78030,919.9883663164599,-0.004500000000000526,12,6
16114,-306.5976083984623,-0.0029999999999997585,12,7
39977,723.4658189547715,-0.006359999999999389,12,8
56148,196.13160359011061,-0.005679999999999553,12,9
27306,-919.5974225448822,-0.0004999999999995453,12,10
60695,919.5974225448822,-0.0018200000000000217,12,11
217014,1225.2187920163137,-0.004639999999999845,12,12
83528,0.0,-0.0074999999999999295,12,13
26326,-1225.2187920163137,-0.005000000000000071,12,14
70490,1531.3609769078696,-0.0030000000000004693,12,15
53149,-918.6215152059418,0.0014999999999993465,12,16
26278,-1219.607988235616,0.004979999999999408,12,17
16003,453.64298968042505,0.003989999999999583,12,18
